dbid,name,type,uniprot_name,cid,uniprot,poi,ligase,smiles,dc50,dmax,molecular_weight,exact_mass,heavy_atom_count,ring_count,hbond_donor_count,hbond_acceptor_count,molecular_formula,inchi,inchikey
DB00046,Insulin Lispro,BiotechDrug,Insulin-like growth factor 1 receptor,1353,P08069,IGF-1R,CRBN,NC1=NC=NC2=C1C(C1=CC=C(Cl)C=C1)=NN2CCCNC1=CC=C(OCCOCCNC2=CC=CC3=C2C(=O)N(C2CCC(=O)NC2=O)C3=O)C=C1,,,738.205,737.247707552,53,7,4,13,C37H36ClN9O6,"InChI=1S/C37H36ClN9O6/c38-23-7-5-22(6-8-23)32-31-33(39)42-21-43-34(31)46(45-32)17-2-15-40-24-9-11-25(12-10-24)53-20-19-52-18-16-41-27-4-1-3-26-30(27)37(51)47(36(26)50)28-13-14-29(48)44-35(28)49/h1,3-12,21,28,40-41H,2,13-20H2,(H2,39,42,43)(H,44,48,49)",XWGDNKJJVPSPJY-UHFFFAOYSA-N
DB00046,Insulin Lispro,BiotechDrug,Insulin-like growth factor 1 receptor,1354,P08069,IGF-1R,CRBN,NC1=NC=NC2=C1C(C1=CC=C(Cl)C=C1)=NN2CCCNC1=CC=C(OCCOCCOCCNC2=CC=CC3=C2C(=O)N(C2CCC(=O)NC2=O)C3=O)C=C1,,,782.258,781.2739223,56,7,4,14,C39H40ClN9O7,"InChI=1S/C39H40ClN9O7/c40-25-7-5-24(6-8-25)34-33-35(41)44-23-45-36(33)48(47-34)17-2-15-42-26-9-11-27(12-10-26)56-22-21-55-20-19-54-18-16-43-29-4-1-3-28-32(29)39(53)49(38(28)52)30-13-14-31(50)46-37(30)51/h1,3-12,23,30,42-43H,2,13-22H2,(H2,41,44,45)(H,46,50,51)",ZOQUWFJXKUZLHH-UHFFFAOYSA-N
DB00046,Insulin Lispro,BiotechDrug,Insulin-like growth factor 1 receptor,1355,P08069,IGF-1R,CRBN,NC1=NC=NC2=C1C(C1=CC=C(Cl)C=C1)=NN2CCCN1C=C(CNC2=CC=C(OCCOCCNC3=CC=CC4=C3C(=O)N(C3CCC(=O)NC3=O)C4=O)C=C2)N=N1,,,819.283,818.280404648,59,8,4,16,C40H39ClN12O6,"InChI=1S/C40H39ClN12O6/c41-25-7-5-24(6-8-25)35-34-36(42)45-23-46-37(34)52(49-35)17-2-16-51-22-27(48-50-51)21-44-26-9-11-28(12-10-26)59-20-19-58-18-15-43-30-4-1-3-29-33(30)40(57)53(39(29)56)31-13-14-32(54)47-38(31)55/h1,3-12,22-23,31,43-44H,2,13-21H2,(H2,42,45,46)(H,47,54,55)",YEBIAPTXRZULTM-UHFFFAOYSA-N
DB00046,Insulin Lispro,BiotechDrug,Insulin-like growth factor 1 receptor,1356,P08069,IGF-1R,CRBN,NC1=NC=NC2=C1C(C1=CC=C(Cl)C=C1)=NN2CCCN1C=C(CNC2=CC=C(OCCOCCOCCNC3=CC=CC4=C3C(=O)N(C3CCC(=O)NC3=O)C4=O)C=C2)N=N1,,,863.336,862.306619396,62,8,4,17,C42H43ClN12O7,"InChI=1S/C42H43ClN12O7/c43-27-7-5-26(6-8-27)37-36-38(44)47-25-48-39(36)54(51-37)17-2-16-53-24-29(50-52-53)23-46-28-9-11-30(12-10-28)62-22-21-61-20-19-60-18-15-45-32-4-1-3-31-35(32)42(59)55(41(31)58)33-13-14-34(56)49-40(33)57/h1,3-12,24-25,33,45-46H,2,13-23H2,(H2,44,47,48)(H,49,56,57)",UPKHTGRZRRRAME-UHFFFAOYSA-N
DB00047,Insulin Glargine,BiotechDrug,Insulin-like growth factor 1 receptor,1347,P08069,IGF-1R,CRBN,O=C1CCC(N2C(=O)C3=CC=CC(NCCOCCOCCOC4=CC=C(NC5=NC=CC(NC6=CN=C7C=CC=CC7=C6)=N5)C=C4)=C3C2=O)C(=O)N1,,,716.755,716.270695492,53,7,4,13,C38H36N8O7,"InChI=1S/C38H36N8O7/c47-33-13-12-31(35(48)45-33)46-36(49)28-5-3-7-30(34(28)37(46)50)39-16-17-51-18-19-52-20-21-53-27-10-8-25(9-11-27)43-38-40-15-14-32(44-38)42-26-22-24-4-1-2-6-29(24)41-23-26/h1-11,14-15,22-23,31,39H,12-13,16-21H2,(H,45,47,48)(H2,40,42,43,44)",VQLXJBPQVMWNGC-UHFFFAOYSA-N
DB00047,Insulin Glargine,BiotechDrug,Insulin-like growth factor 1 receptor,1346,P08069,IGF-1R,CRBN,O=C1CCC(N2C(=O)C3=CC=CC(NCCOCCOC4=CC=C(NC5=NC=CC(NC6=CN=C7C=CC=CC7=C6)=N5)C=C4)=C3C2=O)C(=O)N1,,,672.702,672.244480744,50,7,4,12,C36H32N8O6,"InChI=1S/C36H32N8O6/c45-31-13-12-29(33(46)43-31)44-34(47)26-5-3-7-28(32(26)35(44)48)37-16-17-49-18-19-50-25-10-8-23(9-11-25)41-36-38-15-14-30(42-36)40-24-20-22-4-1-2-6-27(22)39-21-24/h1-11,14-15,20-21,29,37H,12-13,16-19H2,(H,43,45,46)(H2,38,40,41,42)",BLGABOHGKRXYSB-UHFFFAOYSA-N
DB00047,Insulin Glargine,BiotechDrug,Insulin-like growth factor 1 receptor,1348,P08069,IGF-1R,CRBN,O=C1CCC(N2C(=O)C3=CC=CC(NCCOCCOCCOCCOC4=CC=C(NC5=NC=CC(NC6=CN=C7C=CC=CC7=C6)=N5)C=C4)=C3C2=O)C(=O)N1,,,760.808,760.29691024,56,7,4,14,C40H40N8O8,"InChI=1S/C40H40N8O8/c49-35-13-12-33(37(50)47-35)48-38(51)30-5-3-7-32(36(30)39(48)52)41-16-17-53-18-19-54-20-21-55-22-23-56-29-10-8-27(9-11-29)45-40-42-15-14-34(46-40)44-28-24-26-4-1-2-6-31(26)43-25-28/h1-11,14-15,24-25,33,41H,12-13,16-23H2,(H,47,49,50)(H2,42,44,45,46)",NNFLJXWHNNZGBH-UHFFFAOYSA-N
DB00047,Insulin Glargine,BiotechDrug,Insulin-like growth factor 1 receptor,1349,P08069,IGF-1R,CRBN,CC1=CC(NC2=CC=NC(NC3=CC=C(OCCOCCNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)C=C3)=N2)=N[NH]1,,,625.646,625.239729712,46,6,5,12,C31H31N9O6,"InChI=1S/C31H31N9O6/c1-18-17-25(39-38-18)35-24-11-12-33-31(36-24)34-19-5-7-20(8-6-19)46-16-15-45-14-13-32-22-4-2-3-21-27(22)30(44)40(29(21)43)23-9-10-26(41)37-28(23)42/h2-8,11-12,17,23,32H,9-10,13-16H2,1H3,(H,37,41,42)(H3,33,34,35,36,38,39)",YEBGDZYCAZJQHH-UHFFFAOYSA-N
DB00047,Insulin Glargine,BiotechDrug,Insulin-like growth factor 1 receptor,1351,P08069,IGF-1R,CRBN,CC1=CC(NC2=NC(NC3=CC=C(OCCOCCNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)C=C3)=NC=C2Cl)=N[NH]1,,,660.091,659.20075736,47,6,5,12,C31H30ClN9O6,"InChI=1S/C31H30ClN9O6/c1-17-15-24(40-39-17)36-27-21(32)16-34-31(38-27)35-18-5-7-19(8-6-18)47-14-13-46-12-11-33-22-4-2-3-20-26(22)30(45)41(29(20)44)23-9-10-25(42)37-28(23)43/h2-8,15-16,23,33H,9-14H2,1H3,(H,37,42,43)(H3,34,35,36,38,39,40)",IOHSXHAPQQQUGP-UHFFFAOYSA-N
DB00047,Insulin Glargine,BiotechDrug,Insulin-like growth factor 1 receptor,1350,P08069,IGF-1R,CRBN,CC1=CC(NC2=CC=NC(NC3=CC=C(OCCOCCOCCNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)C=C3)=N2)=N[NH]1,,,669.699,669.26594446,49,6,5,13,C33H35N9O7,"InChI=1S/C33H35N9O7/c1-20-19-27(41-40-20)37-26-11-12-35-33(38-26)36-21-5-7-22(8-6-21)49-18-17-48-16-15-47-14-13-34-24-4-2-3-23-29(24)32(46)42(31(23)45)25-9-10-28(43)39-30(25)44/h2-8,11-12,19,25,34H,9-10,13-18H2,1H3,(H,39,43,44)(H3,35,36,37,38,40,41)",KSJXWXGDPRCSIV-UHFFFAOYSA-N
DB00047,Insulin Glargine,BiotechDrug,Insulin-like growth factor 1 receptor,1352,P08069,IGF-1R,CRBN,CC1=CC(NC2=NC(NC3=CC=C(OCCOCCOCCNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)C=C3)=NC=C2Cl)=N[NH]1,,,704.144,703.226972108,50,6,5,13,C33H34ClN9O7,"InChI=1S/C33H34ClN9O7/c1-19-17-26(42-41-19)38-29-23(34)18-36-33(40-29)37-20-5-7-21(8-6-20)50-16-15-49-14-13-48-12-11-35-24-4-2-3-22-28(24)32(47)43(31(22)46)25-9-10-27(44)39-30(25)45/h2-8,17-18,25,35H,9-16H2,1H3,(H,39,44,45)(H3,36,37,38,40,41,42)",UYDSYJMBAOFSTK-UHFFFAOYSA-N
DB00047,Insulin Glargine,BiotechDrug,Insulin-like growth factor 1 receptor,1353,P08069,IGF-1R,CRBN,NC1=NC=NC2=C1C(C1=CC=C(Cl)C=C1)=NN2CCCNC1=CC=C(OCCOCCNC2=CC=CC3=C2C(=O)N(C2CCC(=O)NC2=O)C3=O)C=C1,,,738.205,737.247707552,53,7,4,13,C37H36ClN9O6,"InChI=1S/C37H36ClN9O6/c38-23-7-5-22(6-8-23)32-31-33(39)42-21-43-34(31)46(45-32)17-2-15-40-24-9-11-25(12-10-24)53-20-19-52-18-16-41-27-4-1-3-26-30(27)37(51)47(36(26)50)28-13-14-29(48)44-35(28)49/h1,3-12,21,28,40-41H,2,13-20H2,(H2,39,42,43)(H,44,48,49)",XWGDNKJJVPSPJY-UHFFFAOYSA-N
DB00047,Insulin Glargine,BiotechDrug,Insulin-like growth factor 1 receptor,1354,P08069,IGF-1R,CRBN,NC1=NC=NC2=C1C(C1=CC=C(Cl)C=C1)=NN2CCCNC1=CC=C(OCCOCCOCCNC2=CC=CC3=C2C(=O)N(C2CCC(=O)NC2=O)C3=O)C=C1,,,782.258,781.2739223,56,7,4,14,C39H40ClN9O7,"InChI=1S/C39H40ClN9O7/c40-25-7-5-24(6-8-25)34-33-35(41)44-23-45-36(33)48(47-34)17-2-15-42-26-9-11-27(12-10-26)56-22-21-55-20-19-54-18-16-43-29-4-1-3-28-32(29)39(53)49(38(28)52)30-13-14-31(50)46-37(30)51/h1,3-12,23,30,42-43H,2,13-22H2,(H2,41,44,45)(H,46,50,51)",ZOQUWFJXKUZLHH-UHFFFAOYSA-N
DB00047,Insulin Glargine,BiotechDrug,Insulin-like growth factor 1 receptor,1355,P08069,IGF-1R,CRBN,NC1=NC=NC2=C1C(C1=CC=C(Cl)C=C1)=NN2CCCN1C=C(CNC2=CC=C(OCCOCCNC3=CC=CC4=C3C(=O)N(C3CCC(=O)NC3=O)C4=O)C=C2)N=N1,,,819.283,818.280404648,59,8,4,16,C40H39ClN12O6,"InChI=1S/C40H39ClN12O6/c41-25-7-5-24(6-8-25)35-34-36(42)45-23-46-37(34)52(49-35)17-2-16-51-22-27(48-50-51)21-44-26-9-11-28(12-10-26)59-20-19-58-18-15-43-30-4-1-3-29-33(30)40(57)53(39(29)56)31-13-14-32(54)47-38(31)55/h1,3-12,22-23,31,43-44H,2,13-21H2,(H2,42,45,46)(H,47,54,55)",YEBIAPTXRZULTM-UHFFFAOYSA-N
DB00047,Insulin Glargine,BiotechDrug,Insulin-like growth factor 1 receptor,1356,P08069,IGF-1R,CRBN,NC1=NC=NC2=C1C(C1=CC=C(Cl)C=C1)=NN2CCCN1C=C(CNC2=CC=C(OCCOCCOCCNC3=CC=CC4=C3C(=O)N(C3CCC(=O)NC3=O)C4=O)C=C2)N=N1,,,863.336,862.306619396,62,8,4,17,C42H43ClN12O7,"InChI=1S/C42H43ClN12O7/c43-27-7-5-26(6-8-27)37-36-38(44)47-25-48-39(36)54(51-37)17-2-16-53-24-29(50-52-53)23-46-28-9-11-30(12-10-28)62-22-21-61-20-19-60-18-15-45-32-4-1-3-31-35(32)42(59)55(41(31)58)33-13-14-34(56)49-40(33)57/h1,3-12,24-25,33,45-46H,2,13-23H2,(H2,44,47,48)(H,49,56,57)",UPKHTGRZRRRAME-UHFFFAOYSA-N
DB00071,Insulin Pork,BiotechDrug,Insulin-like growth factor 1 receptor,1347,P08069,IGF-1R,CRBN,O=C1CCC(N2C(=O)C3=CC=CC(NCCOCCOCCOC4=CC=C(NC5=NC=CC(NC6=CN=C7C=CC=CC7=C6)=N5)C=C4)=C3C2=O)C(=O)N1,,,716.755,716.270695492,53,7,4,13,C38H36N8O7,"InChI=1S/C38H36N8O7/c47-33-13-12-31(35(48)45-33)46-36(49)28-5-3-7-30(34(28)37(46)50)39-16-17-51-18-19-52-20-21-53-27-10-8-25(9-11-27)43-38-40-15-14-32(44-38)42-26-22-24-4-1-2-6-29(24)41-23-26/h1-11,14-15,22-23,31,39H,12-13,16-21H2,(H,45,47,48)(H2,40,42,43,44)",VQLXJBPQVMWNGC-UHFFFAOYSA-N
DB00071,Insulin Pork,BiotechDrug,Insulin-like growth factor 1 receptor,1346,P08069,IGF-1R,CRBN,O=C1CCC(N2C(=O)C3=CC=CC(NCCOCCOC4=CC=C(NC5=NC=CC(NC6=CN=C7C=CC=CC7=C6)=N5)C=C4)=C3C2=O)C(=O)N1,,,672.702,672.244480744,50,7,4,12,C36H32N8O6,"InChI=1S/C36H32N8O6/c45-31-13-12-29(33(46)43-31)44-34(47)26-5-3-7-28(32(26)35(44)48)37-16-17-49-18-19-50-25-10-8-23(9-11-25)41-36-38-15-14-30(42-36)40-24-20-22-4-1-2-6-27(22)39-21-24/h1-11,14-15,20-21,29,37H,12-13,16-19H2,(H,43,45,46)(H2,38,40,41,42)",BLGABOHGKRXYSB-UHFFFAOYSA-N
DB00071,Insulin Pork,BiotechDrug,Insulin-like growth factor 1 receptor,1348,P08069,IGF-1R,CRBN,O=C1CCC(N2C(=O)C3=CC=CC(NCCOCCOCCOCCOC4=CC=C(NC5=NC=CC(NC6=CN=C7C=CC=CC7=C6)=N5)C=C4)=C3C2=O)C(=O)N1,,,760.808,760.29691024,56,7,4,14,C40H40N8O8,"InChI=1S/C40H40N8O8/c49-35-13-12-33(37(50)47-35)48-38(51)30-5-3-7-32(36(30)39(48)52)41-16-17-53-18-19-54-20-21-55-22-23-56-29-10-8-27(9-11-29)45-40-42-15-14-34(46-40)44-28-24-26-4-1-2-6-31(26)43-25-28/h1-11,14-15,24-25,33,41H,12-13,16-23H2,(H,47,49,50)(H2,42,44,45,46)",NNFLJXWHNNZGBH-UHFFFAOYSA-N
DB00071,Insulin Pork,BiotechDrug,Insulin-like growth factor 1 receptor,1349,P08069,IGF-1R,CRBN,CC1=CC(NC2=CC=NC(NC3=CC=C(OCCOCCNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)C=C3)=N2)=N[NH]1,,,625.646,625.239729712,46,6,5,12,C31H31N9O6,"InChI=1S/C31H31N9O6/c1-18-17-25(39-38-18)35-24-11-12-33-31(36-24)34-19-5-7-20(8-6-19)46-16-15-45-14-13-32-22-4-2-3-21-27(22)30(44)40(29(21)43)23-9-10-26(41)37-28(23)42/h2-8,11-12,17,23,32H,9-10,13-16H2,1H3,(H,37,41,42)(H3,33,34,35,36,38,39)",YEBGDZYCAZJQHH-UHFFFAOYSA-N
DB00071,Insulin Pork,BiotechDrug,Insulin-like growth factor 1 receptor,1351,P08069,IGF-1R,CRBN,CC1=CC(NC2=NC(NC3=CC=C(OCCOCCNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)C=C3)=NC=C2Cl)=N[NH]1,,,660.091,659.20075736,47,6,5,12,C31H30ClN9O6,"InChI=1S/C31H30ClN9O6/c1-17-15-24(40-39-17)36-27-21(32)16-34-31(38-27)35-18-5-7-19(8-6-18)47-14-13-46-12-11-33-22-4-2-3-20-26(22)30(45)41(29(20)44)23-9-10-25(42)37-28(23)43/h2-8,15-16,23,33H,9-14H2,1H3,(H,37,42,43)(H3,34,35,36,38,39,40)",IOHSXHAPQQQUGP-UHFFFAOYSA-N
DB00071,Insulin Pork,BiotechDrug,Insulin-like growth factor 1 receptor,1350,P08069,IGF-1R,CRBN,CC1=CC(NC2=CC=NC(NC3=CC=C(OCCOCCOCCNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)C=C3)=N2)=N[NH]1,,,669.699,669.26594446,49,6,5,13,C33H35N9O7,"InChI=1S/C33H35N9O7/c1-20-19-27(41-40-20)37-26-11-12-35-33(38-26)36-21-5-7-22(8-6-21)49-18-17-48-16-15-47-14-13-34-24-4-2-3-23-29(24)32(46)42(31(23)45)25-9-10-28(43)39-30(25)44/h2-8,11-12,19,25,34H,9-10,13-18H2,1H3,(H,39,43,44)(H3,35,36,37,38,40,41)",KSJXWXGDPRCSIV-UHFFFAOYSA-N
DB00071,Insulin Pork,BiotechDrug,Insulin-like growth factor 1 receptor,1352,P08069,IGF-1R,CRBN,CC1=CC(NC2=NC(NC3=CC=C(OCCOCCOCCNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)C=C3)=NC=C2Cl)=N[NH]1,,,704.144,703.226972108,50,6,5,13,C33H34ClN9O7,"InChI=1S/C33H34ClN9O7/c1-19-17-26(42-41-19)38-29-23(34)18-36-33(40-29)37-20-5-7-21(8-6-20)50-16-15-49-14-13-48-12-11-35-24-4-2-3-22-28(24)32(47)43(31(22)46)25-9-10-27(44)39-30(25)45/h2-8,17-18,25,35H,9-16H2,1H3,(H,39,44,45)(H3,36,37,38,40,41,42)",UYDSYJMBAOFSTK-UHFFFAOYSA-N
DB00071,Insulin Pork,BiotechDrug,Insulin-like growth factor 1 receptor,1353,P08069,IGF-1R,CRBN,NC1=NC=NC2=C1C(C1=CC=C(Cl)C=C1)=NN2CCCNC1=CC=C(OCCOCCNC2=CC=CC3=C2C(=O)N(C2CCC(=O)NC2=O)C3=O)C=C1,,,738.205,737.247707552,53,7,4,13,C37H36ClN9O6,"InChI=1S/C37H36ClN9O6/c38-23-7-5-22(6-8-23)32-31-33(39)42-21-43-34(31)46(45-32)17-2-15-40-24-9-11-25(12-10-24)53-20-19-52-18-16-41-27-4-1-3-26-30(27)37(51)47(36(26)50)28-13-14-29(48)44-35(28)49/h1,3-12,21,28,40-41H,2,13-20H2,(H2,39,42,43)(H,44,48,49)",XWGDNKJJVPSPJY-UHFFFAOYSA-N
DB00071,Insulin Pork,BiotechDrug,Insulin-like growth factor 1 receptor,1354,P08069,IGF-1R,CRBN,NC1=NC=NC2=C1C(C1=CC=C(Cl)C=C1)=NN2CCCNC1=CC=C(OCCOCCOCCNC2=CC=CC3=C2C(=O)N(C2CCC(=O)NC2=O)C3=O)C=C1,,,782.258,781.2739223,56,7,4,14,C39H40ClN9O7,"InChI=1S/C39H40ClN9O7/c40-25-7-5-24(6-8-25)34-33-35(41)44-23-45-36(33)48(47-34)17-2-15-42-26-9-11-27(12-10-26)56-22-21-55-20-19-54-18-16-43-29-4-1-3-28-32(29)39(53)49(38(28)52)30-13-14-31(50)46-37(30)51/h1,3-12,23,30,42-43H,2,13-22H2,(H2,41,44,45)(H,46,50,51)",ZOQUWFJXKUZLHH-UHFFFAOYSA-N
DB00071,Insulin Pork,BiotechDrug,Insulin-like growth factor 1 receptor,1355,P08069,IGF-1R,CRBN,NC1=NC=NC2=C1C(C1=CC=C(Cl)C=C1)=NN2CCCN1C=C(CNC2=CC=C(OCCOCCNC3=CC=CC4=C3C(=O)N(C3CCC(=O)NC3=O)C4=O)C=C2)N=N1,,,819.283,818.280404648,59,8,4,16,C40H39ClN12O6,"InChI=1S/C40H39ClN12O6/c41-25-7-5-24(6-8-25)35-34-36(42)45-23-46-37(34)52(49-35)17-2-16-51-22-27(48-50-51)21-44-26-9-11-28(12-10-26)59-20-19-58-18-15-43-30-4-1-3-29-33(30)40(57)53(39(29)56)31-13-14-32(54)47-38(31)55/h1,3-12,22-23,31,43-44H,2,13-21H2,(H2,42,45,46)(H,47,54,55)",YEBIAPTXRZULTM-UHFFFAOYSA-N
DB00071,Insulin Pork,BiotechDrug,Insulin-like growth factor 1 receptor,1356,P08069,IGF-1R,CRBN,NC1=NC=NC2=C1C(C1=CC=C(Cl)C=C1)=NN2CCCN1C=C(CNC2=CC=C(OCCOCCOCCNC3=CC=CC4=C3C(=O)N(C3CCC(=O)NC3=O)C4=O)C=C2)N=N1,,,863.336,862.306619396,62,8,4,17,C42H43ClN12O7,"InChI=1S/C42H43ClN12O7/c43-27-7-5-26(6-8-27)37-36-38(44)47-25-48-39(36)54(51-37)17-2-16-53-24-29(50-52-53)23-46-28-9-11-30(12-10-28)62-22-21-61-20-19-60-18-15-45-32-4-1-3-31-35(32)42(59)55(41(31)58)33-13-14-34(56)49-40(33)57/h1,3-12,24-25,33,45-46H,2,13-23H2,(H2,44,47,48)(H,49,56,57)",UPKHTGRZRRRAME-UHFFFAOYSA-N
DB00072,Trastuzumab,BiotechDrug,Receptor tyrosine-protein kinase erbB-2,275,P04626,HER2,VHL,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)COCCOCCOC3=CC=C(C4=CC=C5N=CN=C(NC6=CC=C(OCC7=CC=CC(F)=C7)C(Cl)=C6)C5=C4)C=C3)C(C)(C)C)C=C2)SC=N1,,,1030.62,1029.36618868,73,8,4,13,C55H57ClFN7O8S,"InChI=1S/C55H57ClFN7O8S/c1-34-50(73-33-61-34)38-10-8-35(9-11-38)28-58-53(67)47-27-42(65)29-64(47)54(68)51(55(2,3)4)63-49(66)31-70-21-20-69-22-23-71-43-16-12-37(13-17-43)39-14-18-46-44(25-39)52(60-32-59-46)62-41-15-19-48(45(56)26-41)72-30-36-6-5-7-40(57)24-36/h5-19,24-26,32-33,42,47,51,65H,20-23,27-31H2,1-4H3,(H,58,67)(H,63,66)(H,59,60,62)/t42-,47+,51-/m1/s1",ZSCOIFSUFMYZEZ-YSWDPXALSA-N
DB00072,Trastuzumab,BiotechDrug,Epidermal growth factor receptor,275,P00533,EGFR,VHL,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)COCCOCCOC3=CC=C(C4=CC=C5N=CN=C(NC6=CC=C(OCC7=CC=CC(F)=C7)C(Cl)=C6)C5=C4)C=C3)C(C)(C)C)C=C2)SC=N1,39.2/736.2,97.6/68.8,1030.62,1029.36618868,73,8,4,13,C55H57ClFN7O8S,"InChI=1S/C55H57ClFN7O8S/c1-34-50(73-33-61-34)38-10-8-35(9-11-38)28-58-53(67)47-27-42(65)29-64(47)54(68)51(55(2,3)4)63-49(66)31-70-21-20-69-22-23-71-43-16-12-37(13-17-43)39-14-18-46-44(25-39)52(60-32-59-46)62-41-15-19-48(45(56)26-41)72-30-36-6-5-7-40(57)24-36/h5-19,24-26,32-33,42,47,51,65H,20-23,27-31H2,1-4H3,(H,58,67)(H,63,66)(H,59,60,62)/t42-,47+,51-/m1/s1",ZSCOIFSUFMYZEZ-YSWDPXALSA-N
DB00072,Trastuzumab,BiotechDrug,Epidermal growth factor receptor,275,P00533,EGFR,VHL,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)COCCOCCOC3=CC=C(C4=CC=C5N=CN=C(NC6=CC=C(OCC7=CC=CC(F)=C7)C(Cl)=C6)C5=C4)C=C3)C(C)(C)C)C=C2)SC=N1,,,1030.62,1029.36618868,73,8,4,13,C55H57ClFN7O8S,"InChI=1S/C55H57ClFN7O8S/c1-34-50(73-33-61-34)38-10-8-35(9-11-38)28-58-53(67)47-27-42(65)29-64(47)54(68)51(55(2,3)4)63-49(66)31-70-21-20-69-22-23-71-43-16-12-37(13-17-43)39-14-18-46-44(25-39)52(60-32-59-46)62-41-15-19-48(45(56)26-41)72-30-36-6-5-7-40(57)24-36/h5-19,24-26,32-33,42,47,51,65H,20-23,27-31H2,1-4H3,(H,58,67)(H,63,66)(H,59,60,62)/t42-,47+,51-/m1/s1",ZSCOIFSUFMYZEZ-YSWDPXALSA-N
DB00072,Trastuzumab,BiotechDrug,Epidermal growth factor receptor,275,P00533,EGFR L858R,VHL,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)COCCOCCOC3=CC=C(C4=CC=C5N=CN=C(NC6=CC=C(OCC7=CC=CC(F)=C7)C(Cl)=C6)C5=C4)C=C3)C(C)(C)C)C=C2)SC=N1,,,1030.62,1029.36618868,73,8,4,13,C55H57ClFN7O8S,"InChI=1S/C55H57ClFN7O8S/c1-34-50(73-33-61-34)38-10-8-35(9-11-38)28-58-53(67)47-27-42(65)29-64(47)54(68)51(55(2,3)4)63-49(66)31-70-21-20-69-22-23-71-43-16-12-37(13-17-43)39-14-18-46-44(25-39)52(60-32-59-46)62-41-15-19-48(45(56)26-41)72-30-36-6-5-7-40(57)24-36/h5-19,24-26,32-33,42,47,51,65H,20-23,27-31H2,1-4H3,(H,58,67)(H,63,66)(H,59,60,62)/t42-,47+,51-/m1/s1",ZSCOIFSUFMYZEZ-YSWDPXALSA-N
DB00072,Trastuzumab,BiotechDrug,Epidermal growth factor receptor,275,P00533,EGFR e19d,VHL,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)COCCOCCOC3=CC=C(C4=CC=C5N=CN=C(NC6=CC=C(OCC7=CC=CC(F)=C7)C(Cl)=C6)C5=C4)C=C3)C(C)(C)C)C=C2)SC=N1,,,1030.62,1029.36618868,73,8,4,13,C55H57ClFN7O8S,"InChI=1S/C55H57ClFN7O8S/c1-34-50(73-33-61-34)38-10-8-35(9-11-38)28-58-53(67)47-27-42(65)29-64(47)54(68)51(55(2,3)4)63-49(66)31-70-21-20-69-22-23-71-43-16-12-37(13-17-43)39-14-18-46-44(25-39)52(60-32-59-46)62-41-15-19-48(45(56)26-41)72-30-36-6-5-7-40(57)24-36/h5-19,24-26,32-33,42,47,51,65H,20-23,27-31H2,1-4H3,(H,58,67)(H,63,66)(H,59,60,62)/t42-,47+,51-/m1/s1",ZSCOIFSUFMYZEZ-YSWDPXALSA-N
DB00072,Trastuzumab,BiotechDrug,Epidermal growth factor receptor,1218,P00533,EGFR,CRBN,C=CC(=O)NC1=CC(NC2=NC=CC(C3=CN(C)C4=CC=CC=C34)=N2)=C(OC)C=C1N(C)CCN(C)CCOCCOCC(=O)NC1=CC=CC2=C1CN(C1CCC(=O)NC1=O)C2=O,,,872.984,872.396958624,64,7,4,14,C46H52N10O8,"InChI=1S/C46H52N10O8/c1-6-41(57)49-35-24-36(51-46-47-17-16-34(50-46)31-26-55(4)37-13-8-7-10-29(31)37)40(62-5)25-39(35)54(3)19-18-53(2)20-21-63-22-23-64-28-43(59)48-33-12-9-11-30-32(33)27-56(45(30)61)38-14-15-42(58)52-44(38)60/h6-13,16-17,24-26,38H,1,14-15,18-23,27-28H2,2-5H3,(H,48,59)(H,49,57)(H,47,50,51)(H,52,58,60)",WOALWHLORCCRQM-UHFFFAOYSA-N
